image,class,abundance,probability
1471_03_03.json,Subalpine Lupine,1,0
1004_01_04.json,Subalpine Lupine,23,0
1004_01_04.json,North Mircoseris,1,0
1004_01_04.json,American Bistort,4,0
1832_02_03.json,Gray's Lovage,1,0
1832_02_03.json,Mountain Daisy,2,0
1832_02_03.json,American Bistort,2,0
1152_03_01.json,Subalpine Lupine,1,0
1152_03_01.json,North Mircoseris,1,0
1508_02_04.json,American Bistort,1,0
1313_03_03.json,Subalpine Lupine,1,0
1313_03_03.json,Mountain Daisy,2,0
1821_01_03.json,American Bistort,5,0
1821_01_03.json,Subalpine Lupine,9,0
1493_01_01.json,American Bistort,4,0
1766_01_04.json,Magenta Paintbrush,1,0
1766_01_04.json,American Bistort,6,0
1766_01_04.json,Gray's Lovage,5,0
1766_01_04.json,Subalpine Lupine,1,0
1017_02_04.json,Mountain Daisy,1,0
1763_03_02.json,American Bistort,1,0
1763_03_02.json,Mountain Daisy,1,0
1338_01_04.json,Sharptooth Angelica,1,0
1771_03_01.json,American Bistort,3,0
1771_03_01.json,Gray's Lovage,1,0
1484_03_04.json,Magenta Paintbrush,2,0
1627_01_04.json,Sharptooth Angelica,1,0
1481_01_02.json,Magenta Paintbrush,3,0
1481_01_02.json,American Bistort,4,0
1481_01_02.json,Sitka Valerian,1,0
1481_01_02.json,Mountain Daisy,2,0
1481_01_02.json,Subalpine Lupine,10,0
1481_01_02.json,Gray's Lovage,1,0
1449_02_04.json,American Bistort,9,0
1013_03_01.json,North Mircoseris,1,0
1013_03_01.json,Subalpine Lupine,2,0
1634_02_04.json,Subalpine Lupine,2,0
1492_02_02.json,Subalpine Lupine,5,0
1492_02_02.json,Magenta Paintbrush,1,0
1145_01_04.json,Subalpine Lupine,3,0
1530_03_03.json,Subalpine Lupine,1,0
1468_03_02.json,Subalpine Lupine,4,0
1798_01_01.json,American Bistort,2,0
1798_01_01.json,Mountain Daisy,3,0
1798_01_01.json,Subalpine Lupine,7,0
1024_03_01.json,Mountain Daisy,1,0
1024_03_01.json,Gray's Lovage,2,0
1018_03_03.json,Subalpine Lupine,2,0
1603_02_04.json,Subalpine Lupine,2,0
1259_03_01.json,Cascade Aster,2,0
1265_03_03.json,Broadleaf Arnica,2,0
1265_03_03.json,Subalpine Lupine,1,0
1161_02_04.json,Subalpine Lupine,10,0
1294_02_01.json,Subalpine Lupine,5,0
1398_01_03.json,American Bistort,3,0
1099_02_02.json,Cascade Aster,1,0
1099_02_02.json,American Bistort,1,0
1424_03_03.json,Mountain Daisy,2,0
1424_03_03.json,Subalpine Lupine,4,0
1418_03_01.json,Bracted Lousewort,3,0
1586_02_02.json,Bracted Lousewort,5,0
1586_02_02.json,Magenta Paintbrush,3,0
1586_02_02.json,American Bistort,9,0
1586_02_02.json,Subalpine Lupine,13,0
1346_03_03.json,North Mircoseris,5,0
1346_03_03.json,Subalpine Lupine,2,0
1595_01_02.json,Subalpine Lupine,4,0
1848_01_01.json,Subalpine Lupine,3,0
1229_03_02.json,Magenta Paintbrush,1,0
1229_03_02.json,Subalpine Lupine,2,0
1665_03_01.json,Subalpine Lupine,2,0
1590_03_04.json,Subalpine Lupine,7,0
1075_02_04.json,Sharptooth Angelica,5,0
1075_02_04.json,Subalpine Lupine,3,0
1075_02_04.json,Gray's Lovage,3,0
1701_03_02.json,American Bistort,1,0
1843_01_03.json,Subalpine Lupine,2,0
1704_01_04.json,American Bistort,2,0
1717_02_04.json,Sharptooth Angelica,1,0
1579_01_04.json,Subalpine Lupine,5,0
1579_01_04.json,Magenta Paintbrush,3,0
1579_01_04.json,Mountain Daisy,1,0
1850_02_03.json,American Bistort,1,0
1850_02_03.json,Gray's Lovage,1,0
1850_02_03.json,Magenta Paintbrush,2,0
1063_03_02.json,Subalpine Lupine,1,0
1130_03_01.json,Mountain Daisy,2,0
1130_03_01.json,American Bistort,3,0
1208_02_04.json,Sharptooth Angelica,2,0
1413_03_03.json,Mountain Daisy,1,0
1413_03_03.json,American Bistort,1,0
1413_03_03.json,Subalpine Lupine,7,0
1393_01_01.json,Subalpine Lupine,3,0
1064_02_04.json,American Bistort,1,0
1064_02_04.json,Subalpine Lupine,7,0
1643_03_01.json,Subalpine Lupine,1,0
1382_01_01.json,American Bistort,1,0
1077_01_04.json,Sharptooth Angelica,2,0
1568_01_04.json,North Mircoseris,1,0
1568_01_04.json,Subalpine Lupine,4,0
1696_01_03.json,Subalpine Lupine,2,0
1696_01_03.json,Mountain Daisy,1,0
1597_02_02.json,American Bistort,2,0
1731_02_04.json,Subalpine Lupine,9,0
1045_03_02.json,Subalpine Lupine,8,0
1045_03_02.json,North Mircoseris,1,0
1389_01_03.json,American Bistort,1,0
1389_01_03.json,Subalpine Lupine,3,0
1435_03_03.json,American Bistort,1,0
1435_03_03.json,Subalpine Lupine,4,0
1409_03_01.json,Mountain Daisy,3,0
1648_03_03.json,Subalpine Lupine,2,0
1648_03_03.json,Mountain Daisy,1,0
1053_02_04.json,Subalpine Lupine,2,0
1727_03_02.json,Mountain Daisy,1,0
1674_03_01.json,American Bistort,2,0
1674_03_01.json,Subalpine Lupine,4,0
1357_03_03.json,Subalpine Lupine,1,0
1859_01_01.json,Gray's Lovage,1,0
1722_01_04.json,Mountain Daisy,4,0
1722_01_04.json,Subalpine Lupine,7,0
1238_03_02.json,American Bistort,2,0
1685_02_03.json,Broadleaf Arnica,3,0
1789_01_01.json,American Bistort,5,0
1789_01_01.json,Magenta Paintbrush,1,0
1035_03_01.json,Gray's Lovage,4,0
1296_01_01.json,Subalpine Lupine,5,0
1479_03_02.json,American Bistort,7,0
1479_03_02.json,Sitka Valerian,1,0
1479_03_02.json,Subalpine Lupine,9,0
1516_03_03.json,American Bistort,1,0
1516_03_03.json,Mountain Daisy,2,0
1516_03_03.json,Subalpine Lupine,7,0
1285_02_01.json,Broadleaf Arnica,3,0
1601_01_04.json,Sharptooth Angelica,1,0
1274_03_03.json,Mountain Daisy,2,0
1274_03_03.json,Sharptooth Angelica,1,0
1490_01_02.json,Subalpine Lupine,1,0
1636_01_04.json,Subalpine Lupine,4,0
1791_02_03.json,Subalpine Lupine,3,0
1243_03_03.json,Subalpine Lupine,10,0
1243_03_03.json,American Bistort,3,0
1495_03_04.json,Subalpine Lupine,1,0
1760_03_01.json,Mountain Daisy,5,0
1147_02_04.json,Subalpine Lupine,7,0
1521_03_03.json,Mountain Daisy,4,0
1782_01_03.json,Subalpine Lupine,4,0
1483_02_02.json,Subalpine Lupine,1,0
1764_02_04.json,Subalpine Lupine,1,0
1491_02_01.json,Mountain Daisy,4,0
1491_02_01.json,Sitka Valerian,1,0
1491_02_01.json,American Bistort,2,0
1491_02_01.json,Subalpine Lupine,7,0
1491_02_01.json,Gray's Lovage,1,0
1010_03_02.json,Gray's Lovage,1,0
1460_03_03.json,Subalpine Lupine,3,0
1015_01_04.json,Sitka Valerian,3,0
1015_01_04.json,Gray's Lovage,7,0
1015_01_04.json,Subalpine Lupine,8,0
1006_02_04.json,Subalpine Lupine,23,0
1006_02_04.json,American Bistort,1,0
1772_03_02.json,Gray's Lovage,14,0
1268_01_04.json,Subalpine Lupine,5,0
1268_01_04.json,Mountain Daisy,1,0
1519_02_04.json,Subalpine Lupine,2,0
1830_01_03.json,American Bistort,6,0
1830_01_03.json,Subalpine Lupine,14,0
1482_01_01.json,Subalpine Lupine,4,0
1335_03_03.json,Cascade Aster,2,0
1788_02_02.json,Subalpine Lupine,8,0
1807_01_03.json,American Bistort,1,0
1489_01_03.json,Subalpine Lupine,9,0
1031_02_04.json,Subalpine Lupine,1,0
1745_03_02.json,Bracted Lousewort,3,0
1538_03_02.json,Subalpine Lupine,1,0
1753_02_04.json,Subalpine Lupine,3,0
1828_02_01.json,Subalpine Lupine,7,0
1379_03_02.json,American Bistort,1,0
1379_03_02.json,Sitka Valerian,1,0
1596_01_01.json,American Bistort,2,0
1883_02_04.json,Mountain Daisy,2,0
1883_02_04.json,Subalpine Lupine,3,0
1216_03_03.json,Subalpine Lupine,2,0
1666_03_02.json,American Bistort,1,0
1735_03_01.json,Gray's Lovage,1,0
1735_03_01.json,Sitka Valerian,1,0
1112_02_04.json,American Bistort,1,0
1112_02_04.json,Subalpine Lupine,15,0
1709_03_03.json,Sharptooth Angelica,2,0
1709_03_03.json,Subalpine Lupine,6,0
1709_03_03.json,American Bistort,7,0
1104_03_02.json,Subalpine Lupine,8,0
1104_03_02.json,North Mircoseris,1,0
1670_02_04.json,Subalpine Lupine,3,0
1585_02_01.json,Mountain Daisy,4,0
1585_02_01.json,Subalpine Lupine,9,0
1585_02_01.json,Broadleaf Arnica,6,0
1133_03_02.json,Gray's Lovage,2,0
1647_02_04.json,Subalpine Lupine,3,0
1136_01_04.json,Subalpine Lupine,5,0
1651_03_02.json,Magenta Paintbrush,2,0
1651_03_02.json,American Bistort,1,0
1702_03_01.json,Subalpine Lupine,4,0
1702_03_01.json,American Bistort,1,0
1879_03_04.json,Subalpine Lupine,8,0
1125_02_04.json,Subalpine Lupine,2,0
1654_01_04.json,Subalpine Lupine,7,0
1221_03_03.json,Subalpine Lupine,5,0
1670_01_02.json,Sharptooth Angelica,1,0
1571_02_03.json,American Bistort,1,0
1200_01_03.json,American Bistort,8,0
1200_01_03.json,Sitka Valerian,1,0
1200_01_03.json,Subalpine Lupine,31,0
1101_02_02.json,Cascade Aster,4,0
1052_02_01.json,Subalpine Lupine,4,0
1112_01_02.json,Subalpine Lupine,22,0
1730_02_01.json,Gray's Lovage,1,0
1883_01_02.json,American Bistort,1,0
1883_01_02.json,Mountain Daisy,7,0
1883_01_02.json,Subalpine Lupine,10,0
1555_01_03.json,Sharptooth Angelica,3,0
1555_01_03.json,American Bistort,1,0
1654_02_02.json,Subalpine Lupine,6,0
1076_01_01.json,Subalpine Lupine,12,0
1076_01_01.json,American Bistort,1,0
1076_01_01.json,Sharptooth Angelica,1,0
1125_01_02.json,Subalpine Lupine,2,0
1699_03_02.json,Sharptooth Angelica,9,0
1699_03_02.json,Mountain Daisy,1,0
1224_02_03.json,Subalpine Lupine,1,0
1237_01_03.json,Subalpine Lupine,12,0
1390_02_04.json,Subalpine Lupine,1,0
1136_02_02.json,Sitka Valerian,1,0
1136_02_02.json,Subalpine Lupine,26,0
1136_02_02.json,American Bistort,3,0
1136_02_02.json,Gray's Lovage,1,0
1065_02_01.json,Subalpine Lupine,3,0
1358_01_02.json,Subalpine Lupine,1,0
1642_03_04.json,Subalpine Lupine,4,0
1059_02_03.json,Subalpine Lupine,14,0
1094_03_03.json,Sharptooth Angelica,7,0
1429_02_02.json,American Bistort,36,0
1714_01_01.json,Subalpine Lupine,1,0
1714_01_01.json,Magenta Paintbrush,2,0
1647_01_02.json,Subalpine Lupine,3,0
1647_01_02.json,American Bistort,1,0
1546_02_03.json,American Bistort,3,0
1546_02_03.json,Sitka Valerian,3,0
1546_02_03.json,Subalpine Lupine,9,0
1519_01_02.json,Subalpine Lupine,1,0
1618_02_03.json,American Bistort,1,0
1777_02_02.json,Subalpine Lupine,1,0
1006_01_02.json,North Mircoseris,3,0
1006_01_02.json,Subalpine Lupine,10,0
1006_01_02.json,American Bistort,1,0
1169_01_03.json,Magenta Paintbrush,1,0
1169_01_03.json,Gray's Lovage,1,0
1169_01_03.json,Sharptooth Angelica,1,0
1328_01_01.json,Sharptooth Angelica,1,0
1494_03_01.json,American Bistort,1,0
1494_03_01.json,Subalpine Lupine,11,0
1761_03_04.json,Subalpine Lupine,2,0
1015_02_02.json,Subalpine Lupine,12,0
1826_03_03.json,Subalpine Lupine,2,0
1637_01_01.json,Subalpine Lupine,11,0
1465_02_03.json,Mountain Daisy,5,0
1465_02_03.json,American Bistort,1,0
1465_02_03.json,Subalpine Lupine,4,0
1753_01_02.json,Subalpine Lupine,4,0
1452_02_03.json,American Bistort,1,0
1452_02_03.json,Subalpine Lupine,6,0
1249_03_04.json,Subalpine Lupine,5,0
1180_03_03.json,Magenta Paintbrush,1,0
1323_01_03.json,American Bistort,3,0
1323_01_03.json,Subalpine Lupine,8,0
1171_02_01.json,Subalpine Lupine,7,0
1811_03_03.json,Mountain Daisy,1,0
1297_01_04.json,Magenta Paintbrush,1,0
1297_01_04.json,Gray's Lovage,1,0
1297_01_04.json,Sharptooth Angelica,1,0
1788_01_04.json,Mountain Daisy,2,0
1788_01_04.json,Subalpine Lupine,8,0
1752_02_01.json,Subalpine Lupine,1,0
1752_02_01.json,Broadleaf Arnica,6,0
1601_02_02.json,Sharptooth Angelica,2,0
1601_02_02.json,Mountain Daisy,1,0
1829_02_04.json,Mountain Daisy,2,0
1829_02_04.json,American Bistort,1,0
1829_02_04.json,Subalpine Lupine,3,0
1500_01_03.json,American Bistort,4,0
1500_01_03.json,Subalpine Lupine,7,0
1500_01_03.json,Mountain Daisy,1,0
1030_02_01.json,Subalpine Lupine,7,0
1262_01_03.json,Magenta Paintbrush,2,0
1262_01_03.json,Subalpine Lupine,61,0
1617_03_04.json,Subalpine Lupine,3,0
1513_02_03.json,American Bistort,2,0
1612_01_02.json,Mountain Daisy,3,0
1612_01_02.json,Broadleaf Arnica,4,0
1612_01_02.json,Subalpine Lupine,2,0
1741_01_01.json,Subalpine Lupine,9,0
1518_02_01.json,Mountain Daisy,1,0
1518_02_01.json,Subalpine Lupine,1,0
1199_03_02.json,North Mircoseris,1,0
1524_02_03.json,Magenta Paintbrush,1,0
1524_02_03.json,Subalpine Lupine,2,0
1524_02_03.json,Mountain Daisy,1,0
1483_01_04.json,Mountain Daisy,2,0
1007_02_01.json,Subalpine Lupine,22,0
1154_02_02.json,Mountain Daisy,1,0
1255_01_03.json,Gray's Lovage,3,0
1255_01_03.json,Magenta Paintbrush,1,0
1255_01_03.json,Subalpine Lupine,1,0
1620_03_04.json,Mountain Daisy,10,0
1620_03_04.json,Subalpine Lupine,6,0
1486_03_02.json,American Bistort,3,0
1486_03_02.json,Magenta Paintbrush,1,0
1486_03_02.json,Subalpine Lupine,5,0
1808_03_02.json,Subalpine Lupine,4,0
1028_01_03.json,American Bistort,1,0
1028_01_03.json,Subalpine Lupine,6,0
1246_02_03.json,Mountain Daisy,1,0
1147_01_02.json,Subalpine Lupine,8,0
1014_01_01.json,Subalpine Lupine,6,0
1765_02_01.json,American Bistort,3,0
1636_02_02.json,Subalpine Lupine,1,0
1490_02_04.json,Subalpine Lupine,2,0
1537_01_03.json,Subalpine Lupine,3,0
1142_03_04.json,Cascade Aster,2,0
1407_02_03.json,Sitka Valerian,1,0
1568_02_02.json,North Mircoseris,1,0
1568_02_02.json,Subalpine Lupine,1,0
1118_02_03.json,North Mircoseris,1,0
1118_02_03.json,Subalpine Lupine,21,0
1703_03_04.json,Sharptooth Angelica,1,0
1878_03_01.json,American Bistort,6,0
1077_02_02.json,Sharptooth Angelica,8,0
1124_02_01.json,Subalpine Lupine,8,0
1365_02_03.json,Subalpine Lupine,1,0
1137_01_01.json,American Bistort,1,0
1137_01_01.json,Sitka Valerian,2,0
1064_01_02.json,American Bistort,5,0
1064_01_02.json,Sitka Valerian,1,0
1064_01_02.json,Sharptooth Angelica,2,0
1064_01_02.json,Subalpine Lupine,6,0
1359_02_01.json,American Bistort,2,0
1394_03_01.json,Subalpine Lupine,7,0
1715_02_02.json,Subalpine Lupine,3,0
1646_02_01.json,Subalpine Lupine,2,0
1646_02_01.json,Mountain Daisy,1,0
1722_02_02.json,Mountain Daisy,1,0
1722_02_02.json,Subalpine Lupine,7,0
1584_02_04.json,Subalpine Lupine,2,0
1423_01_03.json,American Bistort,1,0
1549_03_04.json,Gray's Lovage,1,0
1549_03_04.json,Sharptooth Angelica,2,0
1549_03_04.json,Subalpine Lupine,6,0
1100_01_01.json,Sitka Valerian,2,0
1100_01_01.json,American Bistort,1,0
1053_01_02.json,Sitka Valerian,1,0
1053_01_02.json,Subalpine Lupine,9,0
1680_03_03.json,American Bistort,1,0
1113_02_01.json,Subalpine Lupine,8,0
1873_03_03.json,Mountain Daisy,3,0
1873_03_03.json,American Bistort,1,0
1873_03_03.json,Gray's Lovage,3,0
1341_01_03.json,Subalpine Lupine,4,0
1662_01_01.json,Subalpine Lupine,25,0
1662_01_01.json,Bracted Lousewort,1,0
1662_01_01.json,Magenta Paintbrush,2,0
1662_01_01.json,American Bistort,24,0
1662_01_01.json,Sharptooth Angelica,1,0
1731_01_02.json,Mountain Daisy,1,0
1731_01_02.json,American Bistort,3,0
1731_01_02.json,Magenta Paintbrush,1,0
1731_01_02.json,Subalpine Lupine,13,0
1882_02_01.json,American Bistort,2,0
1882_02_01.json,Subalpine Lupine,1,0
1335_01_04.json,Mountain Daisy,1,0
1193_01_02.json,Gray's Lovage,2,0
1193_01_02.json,Sharptooth Angelica,1,0
1193_01_02.json,American Bistort,1,0
1193_01_02.json,Subalpine Lupine,1,0
1292_02_03.json,Subalpine Lupine,1,0
1489_03_04.json,Subalpine Lupine,6,0
1802_01_02.json,Subalpine Lupine,2,0
1263_03_01.json,Subalpine Lupine,1,0
1639_02_04.json,Subalpine Lupine,3,0
1811_02_02.json,Gray's Lovage,6,0
1452_03_02.json,North Mircoseris,1,0
1452_03_02.json,Subalpine Lupine,2,0
1501_03_01.json,Subalpine Lupine,7,0
1326_02_04.json,Cascade Aster,2,0
1180_02_02.json,Magenta Paintbrush,1,0
1465_03_02.json,Subalpine Lupine,4,0
1460_01_04.json,Gray's Lovage,1,0
1460_01_04.json,Mountain Daisy,2,0
1460_01_04.json,Subalpine Lupine,5,0
1795_01_01.json,Subalpine Lupine,2,0
1826_02_02.json,Subalpine Lupine,3,0
1015_03_03.json,Subalpine Lupine,8,0
1835_01_02.json,Sharptooth Angelica,1,0
1473_02_04.json,Subalpine Lupine,3,0
1786_02_01.json,Mountain Daisy,1,0
1786_02_01.json,Subalpine Lupine,2,0
1268_03_03.json,Subalpine Lupine,6,0
1618_03_02.json,American Bistort,3,0
1830_03_04.json,Sitka Valerian,1,0
1830_03_04.json,Gray's Lovage,1,0
1830_03_04.json,Subalpine Lupine,8,0
1777_03_03.json,Subalpine Lupine,2,0
1429_03_03.json,American Bistort,23,0
1429_03_03.json,Magenta Paintbrush,2,0
1232_02_04.json,Sharptooth Angelica,7,0
1232_02_04.json,Subalpine Lupine,2,0
1094_02_02.json,Gray's Lovage,3,0
1415_03_01.json,Mountain Daisy,1,0
1546_03_02.json,Subalpine Lupine,6,0
1546_03_02.json,American Bistort,1,0
1136_03_03.json,Subalpine Lupine,12,0
1136_03_03.json,Gray's Lovage,2,0
1856_02_01.json,Subalpine Lupine,1,0
1059_03_02.json,American Bistort,1,0
1059_03_02.json,Subalpine Lupine,6,0
1879_01_03.json,Mountain Daisy,2,0
1879_01_03.json,Subalpine Lupine,9,0
1550_02_04.json,Subalpine Lupine,2,0
1550_02_04.json,Broadleaf Arnica,5,0
1550_02_04.json,Mountain Daisy,1,0
1845_01_01.json,Subalpine Lupine,1,0
1598_01_02.json,Subalpine Lupine,1,0
1224_03_02.json,Sharptooth Angelica,1,0
1699_02_03.json,Magenta Paintbrush,8,0
1699_02_03.json,American Bistort,13,0
1699_02_03.json,Mountain Daisy,6,0
1654_03_03.json,Subalpine Lupine,1,0
1221_01_04.json,Subalpine Lupine,11,0
1221_01_04.json,American Bistort,2,0
1087_01_02.json,Subalpine Lupine,7,0
1668_03_01.json,Magenta Paintbrush,2,0
1078_02_04.json,Subalpine Lupine,1,0
1216_01_04.json,Mountain Daisy,4,0
1567_02_04.json,American Bistort,1,0
1692_02_01.json,American Bistort,2,0
1872_01_01.json,Subalpine Lupine,4,0
1872_01_01.json,American Bistort,1,0
1872_01_01.json,Bracted Lousewort,1,0
1340_03_01.json,Subalpine Lupine,1,0
1213_03_02.json,Mountain Daisy,2,0
1861_02_01.json,Subalpine Lupine,1,0
1574_01_04.json,Sitka Valerian,1,0
1681_01_01.json,Subalpine Lupine,8,0
1205_02_04.json,Subalpine Lupine,1,0
1571_03_02.json,American Bistort,1,0
1696_03_04.json,Mountain Daisy,1,0
1696_03_04.json,Subalpine Lupine,2,0
1693_01_02.json,Sharptooth Angelica,2,0
1873_02_02.json,Gray's Lovage,2,0
1873_02_02.json,American Bistort,5,0
1873_02_02.json,Magenta Paintbrush,1,0
1873_02_02.json,Mountain Daisy,7,0
1873_02_02.json,Sitka Valerian,1,0
1040_03_03.json,North Mircoseris,2,0
1860_01_02.json,Subalpine Lupine,34,0
1648_01_04.json,Subalpine Lupine,7,0
1648_01_04.json,Mountain Daisy,1,0
1680_02_02.json,American Bistort,2,0
1680_02_02.json,Subalpine Lupine,3,0
1680_02_02.json,Sharptooth Angelica,1,0
1426_02_04.json,Subalpine Lupine,1,0
1722_03_03.json,Mountain Daisy,5,0
1722_03_03.json,Subalpine Lupine,1,0
1852_03_04.json,Mountain Daisy,4,0
1715_03_03.json,Subalpine Lupine,2,0
1365_03_02.json,Mountain Daisy,1,0
1857_01_02.json,Subalpine Lupine,9,0
1411_02_04.json,American Bistort,1,0
1118_03_02.json,American Bistort,1,0
1118_03_02.json,Subalpine Lupine,4,0
1599_02_01.json,American Bistort,2,0
1599_02_01.json,Mountain Daisy,5,0
1599_02_01.json,Magenta Paintbrush,2,0
1599_02_01.json,Sharptooth Angelica,7,0
1077_03_03.json,Sharptooth Angelica,3,0
1086_02_01.json,North Mircoseris,1,0
1086_02_01.json,Subalpine Lupine,4,0
1373_02_04.json,Mountain Daisy,1,0
1568_03_03.json,North Mircoseris,1,0
1636_03_03.json,Subalpine Lupine,1,0
1243_01_04.json,Subalpine Lupine,2,0
1794_02_02.json,Mountain Daisy,3,0
1794_02_02.json,American Bistort,3,0
1794_02_02.json,Magenta Paintbrush,1,0
1532_02_04.json,Subalpine Lupine,2,0
1495_01_03.json,Subalpine Lupine,3,0
1246_03_02.json,Mountain Daisy,1,0
1246_03_02.json,Subalpine Lupine,2,0
1827_01_01.json,American Bistort,5,0
1827_01_01.json,Subalpine Lupine,7,0
1834_02_01.json,American Bistort,2,0
1486_02_03.json,American Bistort,13,0
1486_02_03.json,Sitka Valerian,1,0
1486_02_03.json,Subalpine Lupine,12,0
1808_02_03.json,Subalpine Lupine,1,0
1787_01_02.json,American Bistort,3,0
1787_01_02.json,Sitka Valerian,2,0
1787_01_02.json,Subalpine Lupine,8,0
1521_01_04.json,Mountain Daisy,1,0
1782_03_04.json,Subalpine Lupine,2,0
1524_03_02.json,American Bistort,1,0
1524_03_02.json,Magenta Paintbrush,2,0
1524_03_02.json,Subalpine Lupine,2,0
1524_03_02.json,Mountain Daisy,1,0
1477_03_01.json,Subalpine Lupine,1,0
1199_02_03.json,North Mircoseris,2,0
1192_02_01.json,Subalpine Lupine,6,0
1513_03_02.json,American Bistort,1,0
1803_02_01.json,Mountain Daisy,4,0
1803_02_01.json,Subalpine Lupine,3,0
1778_02_04.json,Mountain Daisy,1,0
1778_02_04.json,Subalpine Lupine,2,0
1516_01_04.json,Sitka Valerian,2,0
1516_01_04.json,Subalpine Lupine,3,0
1516_01_04.json,American Bistort,5,0
1516_01_04.json,Mountain Daisy,5,0
1505_02_04.json,American Bistort,15,0
1271_03_02.json,Subalpine Lupine,5,0
1322_03_01.json,Mountain Daisy,1,0
1810_01_01.json,American Bistort,1,0
1810_01_01.json,Subalpine Lupine,2,0
1303_01_01.json,American Bistort,18,0
1831_03_01.json,Subalpine Lupine,7,0
1255_03_04.json,Subalpine Lupine,1,0
1521_02_02.json,Mountain Daisy,2,0
1472_02_01.json,Mountain Daisy,1,0
1472_02_01.json,Subalpine Lupine,1,0
1787_02_04.json,American Bistort,1,0
1787_02_04.json,Subalpine Lupine,5,0
1461_01_01.json,Subalpine Lupine,2,0
1794_01_04.json,American Bistort,1,0
1794_01_04.json,Mountain Daisy,2,0
1794_01_04.json,Subalpine Lupine,1,0
1028_03_04.json,Subalpine Lupine,2,0
1537_03_04.json,Subalpine Lupine,5,0
1142_01_03.json,Cascade Aster,7,0
1243_02_02.json,American Bistort,2,0
1243_02_02.json,Subalpine Lupine,8,0
1243_02_02.json,Mountain Daisy,1,0
1310_02_01.json,Subalpine Lupine,2,0
1310_02_01.json,American Bistort,1,0
1149_01_01.json,American Bistort,4,0
1149_01_01.json,Subalpine Lupine,11,0
1274_02_02.json,Cascade Aster,3,0
1327_02_01.json,Bracted Lousewort,1,0
1327_02_01.json,Magenta Paintbrush,1,0
